video_id,category_id
0thLCQHtLP4,23
0tn6nWYNK3Q,10
0tzg1s6oQlA,27
0u4DrF5tGpM,25
0u4OBrru-HI,20
0u59vH5j88w,25
0u5V8zMLZAU,17
0udQGSpMBYI,23
0uksL8wOn2k,20
0ul9oWHw5Ws,24
0unE2vNmzL0,24
0v7GHiQCw5E,24
0vZvPtI5Uk8,24
0vvDe7W45Co,22
0vw3eAnpdM4,20
0w-QfJSweRo,17
0w4Nts7YpHo,24
0wQuzsCRUig,22
0wRQpnRAOQM,28
0wW8emAZgW4,20
0wXss5eJrkM,20
0wXwDa0ytvw,10
0wgTLN6kzCc,27
0whKG-O74nc,20
0wurtsQ31TE,27
0wzjY_OQq70,26
0x1vXxyshSE,10
0x2incPEebM,10
0xSFPome3Tc,10
0xUioPsLRKA,28
0xe15LMlJrE,22
0xn2RKnMhlc,23
0xr8Vh7z83g,28
0xrIoYlJWNo,23
0xsv6O03RaA,24
0y1Vsf1x4_Q,10
0y3CkFyPcW4,22
0y4-tfSZxIU,1
0y6o2xqT8ks,24
0yAwrKFkKE0,17
0yB4XddwEjE,2
0yDg1JJ9oiU,10
0yF7MEFe0rw,20
0yIKslMJ9_8,23
0yJFZmWyB_o,24
0yM3ppz0Zt8,20
0yQIvrKn6dc,23
0yTs7lw34yU,17
0yUK-UMeaLE,17
0yYYIiu0rkU,1
0ybiHCxNb3w,25
0yc4_CatZ4s,17
0ytV3_7XD8E,17
0yzKdrjfMdA,25
0z-sYje29es,23
0z6aY_AsoRM,17
0zEncwvv-vI,26
0zNZhCgzcN0,24
0zPhcGmd89w,24
0zcttHsMDOY,24
0zflO5y-K2k,20
0zkZbT2pYvA,22
0zwNZJbM-Gw,24
0zxxIZbjjys,26
1-9FEL1gkrA,1
1-NoODQ_a20,24
1-NxodiGPCU,27
1-Ow8q-IIp8,17
1-UcqkQjEPo,24
1-XikEaJyJ0,20
1-o42q7yjA4,20
1-uNMj57Y4c,27
1-v2_rZ0Tqk,17
10MjAQKz6cQ,17
10Y-gWNJ2Sw,27
10Yshp3GMtI,24
10nsi3fB5Z0,20
10zkDQrd_3E,24
115UVYcT8q8,10
117JQFf4TqA,24
11FKpmNCIGM,17
11IjxUVWltE,17
11ObSpvMjpo,17
11YJcyZsQt8,24
11cyWOXg3rA,24
11iRpiQ8-A4,26
11u9w4hX3q4,2
12-6_L0YQ6U,23
12BlYyebe8c,25
12EOEECLA3Q,25
12Jc8Q2NNbY,24
12SIdkbp3AU,24
12SU-mtQQpU,26
12TMCq1KUrU,17
12VVGyBR8TE,17
12bLk4L7NRE,22
12cg78rwSBw,23
12e4v-XlCmk,10
12k_bjcZ4dE,28
1305aQZDojw,24
130L5QTh86I,20
131bSyhnng0,2
131cLA4rFwE,2
135bv6GhD2M,10
13MvatpPQv4,10
13NTXv53xfc,24
13bI66QRao0,20
13eeEmRpWMI,24
13ev1zojXxw,20
13f6sbj4Sr8,23
13kesFbw97w,24
13lDUf60T_c,20
13qkPx1xPYc,17
14-6cUJxi18,10
140iun2Hp-8,24
14B1Gd2n5VE,17
14EYzyOrlMM,17
14RTIbFYLVM,24
15-vLIZ_2mU,10
153LEpARvw0,25
153QkraQIkM,24
155KjYzZjMc,20
15Rvjy_fkxs,17
15_mIB2I02E,26
15yoXNS_czM,17
161WT6TeYig,2
16Er7YoRpWw,20
16F0XCH_ClY,23
16NEunBVdlk,1
16OUUCEXVdI,24
16SbSsTPbpc,10
16X3Gsm7jeo,24
16aGgZcoI_U,20
16gB2BDXwTo,28
16gREifJyTk,23
16ybqDQnLaA,25
17-ggJi5Lr0,15
17H49oK1K4w,20
17HqO9O_w54,20
17IHlzpSHa8,17
17K9iAYrc0U,2
17LjAbpzzp0,10
17cVSQSAJzQ,20
17w1BfyG1_c,22
17yC6k9XRic,24
18-VtLh-6OA,22
180z5-aAzSs,20
188jlYJ001o,17
18VyppQySiI,17
18adWnQpwPs,17
18mpjchfvXE,24
18oumDE2nzo,1
18yca1b9PTg,17
193kf6yZUTg,17
197rOLJqZag,24
19J-B0g56LY,20
19MS-6Uh6lc,17
19ZOHTyP72U,22
19aL9I14r04,17
19fGl8wrVeo,28
19hZBZG9NoU,17
19mLp4_SJZE,10
19nhHRM--xE,22
19xciocXfxg,17
1A1JMBWLItA,24
1A3ckp1EmTI,10
1A6x6eHN4dY,24
1APQAyzaH_Y,24
1A_W3Hj1dNw,26
1A_n8KXRZVE,17
1Az7ozr1BZI,20
1B26cRv_MPw,25
1B2Ok4zQ0ho,17
1BC8F64ukSw,2
1BNMyEXzQWo,24
1BZcKBosnZc,25
1BbR5VbqPH4,2
1BckvgF1O8w,17
1Bgn_3eHP-g,15
1CEEDBH8KO0,24
1CJOE4_QdOA,17
1CM6_ddY-9Q,17
1CNw4POZCDE,23
1CTyGnUh5Qg,22
1CVqbk05j0c,17
1CcxnlXca3w,2
1Cfi78LonN8,10
1CtrACC5CCs,20
1Cu54eQiHEU,24
1DGmkcuMVH0,24
1DKig0YxaaE,17
1DPldNasDgY,10
1DRuoNjr_ZE,10
1DcFTJQvbYE,24
1DhTmIxaxJE,17
1Dnph0Namkw,26
1DoI5WTjd3w,10
1E3k3K8V9x4,17
1EA2GfMZjvs,23
1ED2dnPJXYU,20
1EGhlFCtS4k,22
1ENGC4yJu4E,23
1ERTKpn9qI8,23
1EU4JvEPAeU,26
1E_dafyt5eA,27
1EarnVR8_Og,10
1EcOpd7dxRo,17
1F-6h50Y3q8,24
1FQg0eEzlKg,24
1FWUb8NMuMQ,20
1FiUi3LcxZ4,28
1FsheelpaIo,20
1FvEDuWeB4A,10
1Fwzw3X3EZ4,24
1G0EPIGf1kQ,17
1G59N7yXjfM,20
1GBUaZP17N4,10
1GEkSY_Njq4,17
1GWmGYoRoyU,22
1GZ2AvraV-s,20
1GgD0CpMkyA,24
1GinX1x8-yo,23
1GjNeRT7Jac,24
1Go2FP6S15U,26
1Gxrwh4zGPg,22
1H4uDfC45uo,20
1HHGBASm1mg,20
1HWLCBUUsQI,10
1HWXCVvUhTk,17
1HZAnkxdYuA,1
1H_2mem64fA,22
1HcnGCSE6-4,24
1Hf2q3mmjp4,24
1HfAOVv4l40,23
1HmGLV46L60,27
1IEg_3x35go,10
1IEjDkLTEFY,22
1IHsOUxeG2k,24
1ITp3xBwHcs,26
1IVSXFxjcT4,24
1IgKKnNOU90,24
1Iy-kUKVqkk,20
1Iya8Dpsoew,28
1JCkQ1VODpE,17
1JHOl9CSmXk,10
1JIc0djIoVo,22
1Jj067SlgrY,23
1JnhZ2384F0,20
1KF7nmUppSU,10
1Ke60KdKoLY,26
1L3t6BsE3uE,15
1LA6kRzBW24,23
1LIfEmClwAw,23
1LMz6hgQtBM,10
1LMzvGoI5Ps,10
1LQsf-GZDMg,24
1Lh1XaLaBHQ,17
1LmFVEi5Jd0,24
1LwE34tpBkQ,19
1M2VTyvuxf4,24
1M3PUP2Eot8,24
1M6XcMFEPHU,20
1MNRmHVL1Wc,25
1MTKezYNwGU,10
1MdsYdWkCo4,26
1Mg6TI1OtaA,17
1MkrNVic7pw,28
1MlgSMuQd8M,10
1MoT_zoU68Y,22
1N-QMWVg8f0,10
1N0lzqEfX_w,17
1N98nwbTeMc,28
1NFf2Iz_6KQ,24
1NMz1jsoNoU,10
1NWWHJ_6CAc,28
1NcuWNt5ces,24
1NhyFEZKq48,10
1O6Qstncpnc,20
1OAIh8kv3ts,10
1ODhWjCxydU,24
1OHhsZCoYQ4,10
1OJ7aW3Df5U,24
1OSR2cv9HrA,17
1OpySUBlpvU,1
1Oqz7Im21l0,23
1Ou1MckZHTA,27
1P6IbvO5wFY,1
1PBRvOURH1k,28
1PBmPN0tqys,22
1PDKlfbi4tY,10
1PIoiV2dp1c,22
1PPf_Bo6EaI,22
1PWJSleFXEU,26
1PXz06Apc8k,24
1PbG0ZHCGLE,24
1PgcpYRZJe4,26
1PpXG_8zMeI,20
1Q0SVnv_jwk,20
1Q2EjNSmQsc,17
1QACbl_GipE,24
1QD0FeZyDtQ,10
1QMDpsRyKmg,10
1QQ3DVdSGjM,24
1QRdr_vqCHs,24
1QSeIbSmpQw,10
1QYuFqflKRM,20
1QaUy1_L5Mo,20
1Qbfk7WamEo,26
1QdEYlNOtlY,17
1QfJya5dzl4,10
1QsMVcqgp0U,20
1QtiYBOWyME,17
1QzsgYY9leI,17
1R4_ktLCzlE,10
1R559DWBYbU,20
1R73sgPi00E,23
1RB7i_FQF7s,23
1Re8FDdd4ZA,10
1Rf9-Ej2xPw,24
1RuK1rsVcnU,10
1Rx_p3NW7gQ,23
1RyF1qBwoqA,20
1S1cXaqkIRQ,17
1S3Ca9v6pyo,27
1S5n0J6aZrc,10
1SIX0HTH-50,17
1SIbaKOvmhw,17
1SMyhrBv84c,25
1SlDhsy26bI,24
1SsB8V7afIw,23
1Su66fMW1qA,23
1T-_jr8Fm04,20
1T2wabnwHIs,24
1T5f9PhvcCU,17
1T7_W8VOOXE,20
1TB6FZm8nIc,17
1TDIAObsqcs,27
1TDqutuNVVg,1
1TEVNqBYqwQ,24
1TKUUHU-sz0,24
1TKhTkR_IwQ,23
1TRFPx09j_8,20
1Tp-8-0KpB8,20
1TpR7nPNAsc,17
1UHmQANFtNs,10
1UNO-NOI8wg,23
1UZOaC1NXMc,20
1Ub2UyoZNzM,20
1UlqpC4ERDw,23
1UmqXqqVXdk,24
1UoYJFQYT3U,17
1UqMaCHoVeE,10
1V-KE-Sy7Qg,17
1V1ZFdpkvYE,24
1V6X3VjwXIs,17
1V9ORn3YGIA,24
1VAzmzdhcVU,26
1VIZ89FEjYI,1
1VN420bDjVY,24
1VUwRiae8IM,24
1VYNfvnZ_Fw,25
1Vnyl6cCICc,22
1VxWKmnkuI0,24
1W4JeB5uirA,20
1WFSkuQiep8,23
1WHxIakGwcI,26
1WI4Fb6E9co,19
1WVkRRgcymw,24
1WWb1Br9VGc,24
1WfYlzALAcA,10
1WnJVDgXqQg,1
1WolDM3mnSY,20
1WzZ9nH-8tw,24
1XZ_GaFoQOY,10
1XjOSNdalsc,10
1Xq3ejWFH7A,24
1XrHXehgsIw,23
1XtcaLagLEo,25
1XwfgS3_kRE,24
1YIigArbYoo,17
1YJlxfL9uTA,24
1YPnEzTm9c4,1
1YSwIFa0RfU,23
1YjNCWvygAs,17
1YlsqNMzaL8,26
1YoKaFNXZoI,10
1Yoc0OFhpsQ,10
1YuTxFerKYg,20
1YzXZN37stw,10
1Z1bvTYKNUw,20
1Z6CHioIn3s,20
1Z7DVNwKNU0,17
1ZBppYfV8Ac,19
1ZZyt-1quv8,17
1Z_5L7WL3ow,22
1ZgniFQiTPA,17
1ZmcUccpWAY,22
1ZudFjXDDZc,22
1Zxjr6fd43w,10
1_-8ea4HjSg,24
1_4ELAxKrDc,10
1_7LoL0CYOA,24
1_L7RTTHYhw,10
1_TXUOtR3AI,20
1_Tx2p4Q4TA,10
1_TxnZPB-jQ,1
1_fJzRG06wk,25
1_hFKRDDP_o,28
1_lsYoC9uHI,24
1a4E4Vy8e58,2
1aGfUb7BEEk,17
1aIIQiL6D4U,17
1aOcNHIUXRA,20
1aPxGyYJzfw,22
1aSS1HwnwF0,2
1aWwqgOO4oI,22
1aZBgz-4UpQ,26
1a_IU0IXifk,17
1a_nkxRfjHE,17
1ab27nNNyno,23
1aoChv0-TXo,24
1axTBxq9nJQ,20
1azcmsZLrvE,22
1bDtfh7yC_I,24
1bKHmmyfSwQ,20
1bLCzUNwYHw,24
1bwdE0HZuaU,23
1cA0gWXotTE,22
1cAli40AkAw,24
1cjSRMRKWTE,25
1ckq2rT4q6Q,22
1ckwqMaL0ec,22
1cmLA8Hoe4E,25
1cnKO7m-EQw,10
1cnpWVyoR4Y,10
1d-XhOnJGzc,24
1d0Zf9sXlHk,24
1d7FDA2M-9E,23
1d8LHxByxRU,10
1dBtR1TqYc8,19
1dGdulSoZUY,24
1dKwZX6Z6Is,10
1ds4X_Bwg_s,2
1eAqi8fwzD8,17
1ePgJAqhXgY,25
1eWHg5Jq4kY,10
1eXJQMIu2MI,24
1en6dXVaZuQ,26
1enVX1yweoo,24
1eo6EY81h50,28
1f85zs2bcFw,22
1fIrZMWbHA8,17
1fSY8hJnhF0,20
1fkgrR3jfJc,17
1foASySHjHs,2
1fvaBfKJbZU,20
1fyutLvXBOw,20
1g5FSrkp49U,24
1g5nzRINaPQ,28
1gFpBVj5Tk8,17
1geAXd2mLdM,20
1gl2L2rWmag,20
1gtPULpjzuA,10
1gvnx2JRKCg,20
1h2R4PbSJE8,22
1hAMf0Pgo3E,17
1hH_v1EuHZI,10
1hKXEEUElO8,25
1hSWqHOWKg0,24
1hU0n9TzdXA,10
1hY6-ljMJbQ,20
1hcYnO_VH2U,10
1hctsVS6daM,24
1hdqklN35xs,24
1hlon2py3VU,22
1hsaGjOoT6Q,2
1hx4vCChBlI,24
1hx_LdKeexk,22
1iJE8Lyvvls,17
1iOC8ONlUVM,24
1iPJiDTcnSM,24
1iS397msMZE,10
1iX0H0oTF90,17
1iXxe1dWd2c,2
1ib54-mVnGw,10
1icY4L92G0o,20
1iel2E06OXY,20
1inY1P4Xn6Y,22
1j4K2orivm0,23
1j4K33rlvsI,20
1j8eKeZBAJs,20
1jDoU7qvXu8,27
1jR_gjmlB0Q,24
1jTYr2FEq48,24
1jrZrVGQoZ0,20
1juJoONpHc8,28
1k2GLz5zpeY,25
1k8AYAWBFS4,24
1kS4B7RcMso,17
1ka5TXaBDGI,10
1kfoxYRN6Rs,2
1kjlxusr_4Y,20
1kpl3kcAQWg,28
1kxPpmhSopY,20
1kyVRXKV53w,20
1l37PL_Vgqo,17
1l4GjgKMJCQ,24
1lB7_VSqyF8,17
1lC0r9Da8DY,24
1lEfvcoSakc,24
1lWPVMZzi18,20
1lWxMne0NEk,10
1lov1ajyNYI,22
1lp_L90S5Zg,20
1lplMxz_9lk,17
1lqfF6wOkMc,24
1lqmru-KFS8,24
1lyZ9fYjSvo,17
1mDklvkHeN8,10
1mEBDZ4ZXnc,23
1mNSCVnSy4g,22
1mPmCDS66Qc,2
1mQL15DyOcM,1
1mXCgPCNEVM,24
1mZ1f_8YOEc,25
1ms1jncrS0c,10
1ms3ihZ2xPs,10
1n2uKWeisgU,2
1n5PeY5PYEk,28
1n8Tv7Swv20,17
1nBNRLZjYL4,17
1nHe3Weueog,24
1nMRX06x6Vo,20
1nWcGhg6w10,10
1niAIYz6JZg,24
1o1gfr6lrq8,24
1oCS95LMJBs,20
1oFCt6wkKkU,24
1oJMMPrzOXY,20
1oYWnbTSang,10
1o_MS31KQEA,20
1orqhWh0cuA,20
1ox_P0H65XI,10
1ozOJXxa8O0,27
1p7fSQ1mbrg,17
1pMFCtZGbgA,10
1pSh8PLvkek,17
1pSnyanSxBA,20
1piDiZTQbW0,17
1pnabgOhQ_8,17
1pzjUBpUCMk,24
1q4AchKMtDM,10
1q6xwuGTTl0,24
1qIhZbeyJMo,24
1qLf_ecCuw4,24
1qZA_2GgUe0,24
1qjs9iu8QAk,2
1qkYI2cxP-Y,26
1r-r2D5HC-0,22
1rJHcHTXj8M,1
1rNnBg9jDuk,10
1rSfoUb-scw,22
1raFDQx07aQ,23
1rjqHF4wclg,24
1rrsowsr_6E,24
1ruCFtzohh8,20
1s-MS6HyIPc,22
1s87KEFzrtY,24
1sOs0h0UWb4,17
1sY76L68rfs,24
1scbHXpB6OM,10
1sne-6UjsS8,20
1sqK1Y0Gnws,20
1t2_9GsTPTE,10
1t5_F5CSeZg,20
1t6LUDAyicg,20
1tE1t3cx_Vg,17
1tGJIoj9Yuw,17
1tI8c6i63gU,17
1tOpqS8JNgY,17
1tk1pqwrOys,10
1tn72VqOMWk,17
1tnQT0PLrRA,20
1tpeoXuD0PA,24
1tvEIXsmGQk,24
1uCQI50ISgw,17
1uOp1ZXRf90,20
1uUVZG6z1Ws,17
1ugwgcqvddE,17
1upuX9ZiBdM,1
1uvgEIjQmzY,20
1uysgoPnmtk,10
1v3E2uzlrb8,22
1vMXbGd_m6U,20
1vNRxP-oLOY,22
1v_xmW4W7h4,17
1wExNI2HKzE,10
1wGlckGlEmU,24
1wIOgrBe7aA,17
1wXiJ01Tce0,10
1wov5txk_Pg,24
1wuMqiwmpoU,25
1x-j9OwrsYU,24
1x5f9cDpK9Y,23
1xJAXg9ytCo,17
1xNstpObA7s,10
1xfJ0JBq37s,17
1xhahDwbsN8,24
1xvyKaKzWJE,24
1xxK27O0Cvk,24
1y39yycAPXo,17
1yFKiU2iZ4g,24
1yGmv0yjQ0k,2
1yLK-yfM3sc,20
1yNsHgBnInA,1
1yTVA5_DTMA,22
1yYN4FZDEGQ,24
1ycLWc4bRtg,25
1yrrUU1o5qI,20
1ywcdUgI6OA,25
1yxdYv_4h-E,23
1z3idLV_4rc,24
1z4WRvOMZoE,23
1zBeIJWumwM,23
1zNYZd94ui8,10
1zTbVRPh5EI,10
1zdPpJiNhbw,23
1zivl632phI,10
1zjC6c5SJlA,1
2-NiOIQYSGw,25
2-O6tUkabk8,17
2-ZyZO8e7V8,17
2-cQ_Wtv0sQ,24
2-d_PruYR5Q,1
2-hcOpwhosM,10
2-nGdackaf0,24
2-s4szqUaw8,20
20-ymiVrVqg,10
204BiTEpo7s,10
206Zg12nVO0,22
206atvk4uyE,10
208gyh8L0Q0,28
20WNckAJbXU,22
20Y7YoawrVo,10
20ZM9n3yp2E,17
20cT21KNm0s,22
20dE5ukT5ww,17
20hejQrdeMQ,24
20k9F6VHEbw,17
20krfkPN_IQ,2
20nZVSfcibU,10
20sqZbmIFBE,24
215l39-CpW4,24
21819DGYKh8,1
21Bt43gxLLs,17
21GRkpSiU60,10
21Ki96Lsxhc,23
21S9WjE7L2g,20
21_5DSQaMZ0,22
21bXuNkxEYo,20
21eQtStLSRI,24
21ecbXowNVI,22
21n0NIeWg9U,25
21orHi0_dJQ,17
22-p36m57mo,17
22Hy7jNoya4,24
22I9EvoJckw,25
22P1B5I049Y,24
22VOzqS_9ms,10
22cRcIi75Oc,20
22fzOgr9HCE,10
22gBV3YhwFk,17
22jC5Yu7JB0,17
234OiGtOvII,10
236ddk-0sOI,24
23BcmJwUcrY,10
23Eya6X_3rs,17
23G91Lsc8iA,20
23GF2stBBVs,24
23XyoRa2iE0,24
23e4PhF9e30,26
23k19nUAmTw,24
23sjieAzv2M,17
23yCL9auY1w,19
242NgSGBo54,24
248Kjm9UMtg,24
248PQDRiKCE,23
24KbaKlCDDI,1
24az88Sr_pc,22
24iIoiVD4Ak,24
24oXOpNaGcA,20
24u3NoPvgMw,10
24wPc4jUNJU,24
258qUAI7rck,10
25KApYtcckI,10
25LpHMmS6VA,17
25OH1RZt-R8,2
25XeahUq4pM,20
25Z3A8Uelac,23
25dUFVHOpt0,24
25f7yYjB7ro,24
25kEMgydDKA,22
25oEc2Mb0pE,17
26-wSnRB-NY,24
26MgbYkiSoE,24
26Q8yd1r_rg,24
26Xx5AIHReY,24
26eCaQA_4r4,17
26la3qzQkuI,17
26t19xbCcS8,24
279RNoP5UyU,10
27DxSDM9-CQ,17
27Mwh3vtZG0,23
27Nr_ufjUQI,17
27O4UMDNCIQ,24
27O942403jM,10
27UUxL7p7gE,17
27h9SJcIdM0,10
27hkd_dx4No,20
27rLZ16BTFY,24
285_2Im2TzM,1
28B33n7-yKA,26
28JJ4FmVPkA,17
28JUmE7cI9s,17
28JaadfOzg8,22
28MJauFeFMY,24
28PwRWXQ6Pw,24
28RxpkcVAFw,24
28Ve-buIHnQ,10
28YwvwneKoY,23
28gKe5gUvGE,10
28hYEA100ac,17
28l59KoJizE,24
28p9a6gw9Dk,24
28rhmV1Zoqk,22
2920ajdvmRg,17
295e_JPor54,10
2972HxHDLDY,26
29ATLzZU3uA,25
29G5sJKm7YU,10
29TKoDwKRcA,27
29X4luJ8gT0,10
29iEeTKqIoM,10
29iFp-p65ig,17
29sKIG4yRhc,26
29u9QCEPsEk,20
29uZsYLvXuc,19
29z94xBdAjE,2
2A2NY29iQdI,28
2A33aC2B0kY,22
2AHdb7EEr44,20
2ASpeDpMA0E,23
2AZ7Cna95ZU,10
2AcR2w_y8LI,23
2AeEd195SG8,10
2AhrkmXy2Ec,22
2AmKL7wENyI,22
2B2jc5Cg-08,10
2B5_d975K8o,25
2B8S-Z1wRQI,24
2BAWCeyX5ig,2
2BCFGjsrwyY,20
2BM_ZVSZ-pc,17
2BNcFDmQ7YM,10
2BQ7dsRsVUA,22
2BaoA5ozZzE,17
2BfrrodrTig,24
2BiOWK9nNnQ,17
2BkVf2voCr0,1
2Bpip0p4k4c,17
2C2QoZqs5To,26
2C6ZuiIVkUc,26
2CCM7c2LveI,20
2CCQ7PWhsOg,24
2CHXBMwxRWA,27
2CJeMDPGA80,20
2CR4Wy8dKrY,20
2CTSlpKVHyg,17
2CZsmTXeRBM,24
2C_WLEKXrXM,24
2CcFLG6I-1U,1
2CtCDCk-DDM,24
2DCWfbA4UW4,17
2DKHOJb-SVY,15
2DPRzpt6dvQ,24
2DXcTpCrYhQ,17
2DcijxZeQQY,24
2DejNFpGcks,22
2DhThYPRDDI,10
2DjM0lY4pbE,10
2DmIFms72Tc,17
2DuYdMQoskM,17
2EEABJp8g6g,24
2EP8DqX_MZo,17
2ESrhZJn46k,24
2EVFYstVuVk,24
2EjxIQXBhlc,10
2F2Yujgbyyo,17
2FAN-lv6HXQ,17
2FCo7OxVoeY,10
2FDIK7rLPnk,17
2FEJRR9-S0M,17
2FZtYDt7i6A,17
2FdrUkO_9oU,23
2FiKxEnET3g,10
2FtbwodRKLk,25
2FvJ-Wn0_4k,28
2Fz4EZA3i4Q,23
2G522vWEaIA,17
2G6Qe6RzMMg,17
2GFgkSzoos0,28
2GH_yugNwfk,24
2GKiV133Zq4,1
2GZSOA9eSV4,17
2GoHsYAbJ20,28
2HFSaxIsJCE,15
2HNSVPsNRqc,24
2HqX-qUCtZ8,23
2I3EbbpTheI,20
2II2P07VZ4o,24
2IQ4Kr-SnU0,24
2IU3ov9IOx4,23
2IfwxJzgmhg,24
2IhzgPzqbOo,1
2IkoKhr6Tss,10
2IkzqBUY9S4,17
2J3eCj7OJnU,22
2J6BT7TagmU,17
2JELvFACEL4,24
2JQ22ZaCTbk,20
2JTbJk8odJ8,17
2JXEp2im-LA,10
2JYPXnnatTY,23
2JcUFvc4_Xs,20
2JjRb83brlA,22
2Jm_q6b2yLQ,20
2JrlzjIeF6s,22
2Jy7uFlNwwM,24
2Jz18tj-mEM,1
2K90ZvXIjpo,24
2K9i_RTAV7E,2
2KIMWiNHAUM,10
2KIdrREYD2Y,24
2KP-70_fCv4,10
2KTYtOefZQo,24
2KcVwq-Wz9E,10
2Knufc8OkBg,24
2L6gsn7rGqI,10
2L8yMpBfguA,10
2LGiIBkg2uw,10
2LK81MI2U2g,23
2LN3ZDRbm8M,23
2LTjdxbAbKc,17
2LkXjTAoFpY,17
2LnrkE-E1So,24
2M3jN5VTsIY,10
2MI2XA-qgpk,20
2MRnHSi3bw0,24
2M_alo4lWdA,20
2MfvRmLxNK8,10
2Mi5b4GgWNs,10
2Ml70iw7m7w,24
2MpPd4MW9bI,20
2NEVBW3eQm8,10
2NRuL3HC8UA,23
2NXYQ0BrWVE,26
2NagOJ2r6G8,20
2NmouAZrl5k,22
2NxT64tVRf0,22
2OFcc2EgSRA,17
2ONo4fpnhII,23
2OeGc3XewG8,20
2OgixI5pKGk,17
2OttUaOEbTE,24
2P3k_P58hDU,20
2P9AXiq2y7Y,23
2PBIFunhha4,27
2PWqM5w1eZU,17
2PXtGhSg1cQ,24
2PY0I5bJvgs,26
2PkriBLEkC8,28
2Pv0csO0nrs,20
2PvIafKRbSY,10
2Pzfr1rKz2Q,20
2Q1c-7AZKT0,1
2Q2GSY6wSiI,17
2Q3uLFTSlkY,24
2Q5T5CqMbmM,20
2QCf38wSyaU,24
2QESnWCCbJg,2
2QEmTIKZ2mY,10
2QExWXbczTg,23
2QG-9fO1Pn8,22
2QLbfz25uY0,24
2QXn2ZgyQ0U,10
2Q_ks7k6HoM,20
2Qa5gB1tWK4,10
2Qq6SyOFQ_o,1
2R9C3gTWLkk,20
2RNkRaNfCp4,20
2Rq-9iR4sRw,24
2RxaB9qlQNc,23
2RzcpdYAQGc,20
2S2jFMxcL9c,17
2S9cQj1nJzs,24
2SCPEU-kMzQ,22
2SHveA_kok8,20
2SNQ8xxAmfo,17
2SOAHQY-Fr0,17
2SSnRNcm0YE,20
2SUDyBqe9Do,10
2SYSf2OlGRs,26
2Sj6tznhqZc,17
2Sr5v1qKvcs,24
2SvbkhUtvjk,2
2TFeKZYYNWc,17
2TGgdI1L0Hw,22
2TSkkRewPIA,1
2TYU11F9OZw,24
2Tm2bUlC8T0,24
2Tsg1RbWMPQ,25
2TyM9NIBzF8,20
2U4CpB3331c,24
2UIYUdeQtCU,22
2UPV9ERAL5w,26
2UYvVVYtDdg,17
2Up7Jbtg37A,24
2UpatM8Oy1c,22
2Urw9g6DwqY,23
2UvcmZaPHSw,20
2V-23SbyM6c,17
2V3mIxy63KQ,23
2V4dTs-cqEI,27
2VM5tr6pqrA,17
2VODnM6zim4,20
2VUWXtQZQEg,25
2ViKqiDUJ1I,24
2VyZ-OjJ0Kc,24
2W9-gFU5LK8,10
2WBDSlGdr4E,24
2WHor5U-a7c,10
2WJo2iDghxM,24
2WNHoAtKtOY,26
2WR5Zkm9JBc,10
2WVuEupETmo,10
2WYQs_iciPM,20
2WZxKhENNTg,24
2WbNBp5mSqg,25
2WhKvlHlvJg,17
2Wjejh_YgLw,25
2WkDviplN8Y,23
2Wln8D4CgeY,17
2Ws0fysdL70,24
2X2UX2i163U,17
2XHuY4Z8mss,20
2XOFLRPnFC0,20
2XP6ciRmHg8,24
2XWyVOh5AX8,17
2XXKzkMzXbk,20
2XnQrqbRmOw,25
2XwDBrEU-o4,17
2YGGXrFv4GI,28
2YI0Cpf2qBw,24
2YSqaI3IBpo,10
2YW5R97Hxf4,24
2YbKnj7OmVQ,22
2Ycdd2zq3aE,20
2YidLjLo7-o,24
2YnsW2hPwTs,17
2Yo13R6chKQ,24
2YuglZX-OJ0,24
2Z1K-luYlL8,22
2Z6BfTANqFc,17
2Z8L4Qed8F8,10
2ZDAXLkh9No,10
2ZO2cHGz7iA,28
2ZTznHGzqVQ,24
2ZXVBebANro,17
2ZYvJjKBVR8,20
2ZcqJb5qHrU,20
2Zcz3Z0baVE,26
2ZmjG3wuUes,10
2ZmxTqnbTCE,17
2ZoHCmfNjaM,24
2Zt7mzkkJV0,25
2_8MF1sdmBc,24
2_9LOiY9Lpc,28
2_Ezbjn5Rpw,23
2_Qfdafho0k,24
2_RIRDyTrig,24
2_VDbEDPviE,17
2_ZnXJgwL1I,24
2_au4mJOB4w,10
2_jH9Xq52-0,25
2_px-xG7vB4,22
2_wJfTsOzjc,20
2a8eEnzjWjk,20
2aHxh9rgGw0,17
2aMVzFlApa0,24
2aRhPWlCxFo,20
2aaijJOOtzE,20
2af9K8nrk0Y,24
2alPFklsP94,24
2avPJ9TZNmU,10
2b0VO865EvM,2
2b4DJpRuXXs,17
2bBkSgQisbg,22
2bOigld3D1k,10
2bTt-qBgRoI,20
2bZABq-l_hc,20
2bafPadtaOY,24
2bbXICmvSUs,23
2bfof9qF1Zs,24
2bimCjSspWA,24
2br4YdBt69o,26
2c--Hro9MUM,10
2c0x8a5QsV0,20
2c1M-Nu9uuU,19
2cB2sTixUWE,10
2cBNEWz9_H0,22
2cCI3EE3KMM,23
2cDGTjCRvfE,20
2cMBMeYa9vA,17
2co0knlhct4,17
2d8YOw8LH5g,22
2dLE4Nn6-ug,22
2dTMIH5gCHg,10
2dUXe2a0KHQ,24
2dcaQiLBqEo,20
2dlLQ6L4it4,24
2dtAkxnu4js,26
